episode,agent,opponent,goals_scored,goals_conceded,result
4320,base,base2,2,3,lose
4320,base2,base,3,2,win
4321,base,base2,3,2,win
4321,base2,base,3,2,win
4322,base,base2,3,2,win
4322,base2,base,3,2,win
4323,base,base2,2,3,lose
4323,base2,base,2,3,lose
4324,base,base2,2,3,lose
4324,base2,base,3,2,win
4325,base,base2,2,3,lose
4325,base2,base,2,3,lose
4326,base,base2,2,3,lose
4326,base2,base,2,3,lose
4327,base,base2,3,2,win
4327,base2,base,2,3,lose
4328,base,base2,3,2,win
4328,base2,base,2,3,lose
4329,base,base2,3,2,win
4329,base2,base,2,3,lose
4330,base,base2,2,3,lose
4330,base2,base,3,2,win
4331,base,base2,2,3,lose
4331,base2,base,2,3,lose
4332,base,base2,3,2,win
4332,base2,base,3,2,win
4333,base,base2,2,3,lose
4333,base2,base,3,2,win
4334,base,base2,3,2,win
4334,base2,base,3,2,win
4335,base,base2,3,2,win
4335,base2,base,2,3,lose
4336,base,base2,3,2,win
4336,base2,base,2,3,lose
4337,base,base2,3,2,win
4337,base2,base,2,3,lose
4338,base,base2,3,2,win
4338,base2,base,2,3,lose
4339,base,base2,3,2,win
4339,base2,base,3,2,win
4340,base,base2,3,2,win
4340,base2,base,2,3,lose
4341,base,base2,2,3,lose
4341,base2,base,3,2,win
4342,base,base2,2,3,lose
4342,base2,base,3,2,win
4343,base,base2,3,2,win
4343,base2,base,2,3,lose
4344,base,base2,2,3,lose
4344,base2,base,3,2,win
4345,base,base2,3,2,win
4345,base2,base,2,3,lose
4346,base,base2,2,3,lose
4346,base2,base,3,2,win
4347,base,base2,2,3,lose
4347,base2,base,2,3,lose
4348,base,base2,3,2,win
4348,base2,base,2,3,lose
4349,base,base2,3,2,win
4349,base2,base,2,3,lose
4350,base,base2,2,3,lose
4350,base2,base,3,2,win
4351,base,base2,3,2,win
4351,base2,base,3,2,win
4352,base,base2,2,3,lose
4352,base2,base,2,3,lose
4353,base,base2,2,3,lose
4353,base2,base,3,2,win
4354,base,base2,2,3,lose
4354,base2,base,2,3,lose
4355,base,base2,2,3,lose
4355,base2,base,3,2,win
4356,base,base2,2,3,lose
4356,base2,base,2,3,lose
4357,base,base2,3,2,win
4357,base2,base,3,2,win
4358,base,base2,2,3,lose
4358,base2,base,3,2,win
4359,base,base2,3,2,win
4359,base2,base,2,3,lose
4360,base,base2,3,2,win
4360,base2,base,2,3,lose
4361,base,base2,2,3,lose
4361,base2,base,3,2,win
4362,base,base2,2,3,lose
4362,base2,base,3,2,win
4363,base,base2,2,3,lose
4363,base2,base,3,2,win
4364,base,base2,3,2,win
4364,base2,base,2,3,lose
4365,base,base2,2,3,lose
4365,base2,base,3,2,win
4366,base,base2,3,2,win
4366,base2,base,3,2,win
4367,base,base2,3,2,win
4367,base2,base,3,2,win
4368,base,base2,2,3,lose
4368,base2,base,2,3,lose
4369,base,base2,2,3,lose
4369,base2,base,3,2,win
4370,base,base2,3,2,win
4370,base2,base,3,2,win
4371,base,base2,3,2,win
4371,base2,base,3,2,win
4372,base,base2,3,2,win
4372,base2,base,2,3,lose
4373,base,base2,2,3,lose
4373,base2,base,2,3,lose
4374,base,base2,3,2,win
4374,base2,base,3,2,win
4375,base,base2,2,3,lose
4375,base2,base,3,2,win
4376,base,base2,3,2,win
4376,base2,base,3,2,win
4377,base,base2,2,3,lose
4377,base2,base,2,3,lose
4378,base,base2,2,3,lose
4378,base2,base,2,3,lose
4379,base,base2,2,3,lose
4379,base2,base,3,2,win
4380,base,base2,2,3,lose
4380,base2,base,2,3,lose
4381,base,base2,3,2,win
4381,base2,base,3,2,win
4382,base,base2,2,3,lose
4382,base2,base,2,3,lose
4383,base,base2,2,3,lose
4383,base2,base,2,3,lose
4384,base,base2,2,3,lose
4384,base2,base,2,3,lose
4385,base,base2,2,3,lose
4385,base2,base,2,3,lose
4386,base,base2,2,3,lose
4386,base2,base,2,3,lose
4387,base,base2,3,2,win
4387,base2,base,2,3,lose
4388,base,base2,2,3,lose
4388,base2,base,2,3,lose
4389,base,base2,2,3,lose
4389,base2,base,2,3,lose
4390,base,base2,3,2,win
4390,base2,base,3,2,win
4391,base,base2,2,3,lose
4391,base2,base,3,2,win
4392,base,base2,2,3,lose
4392,base2,base,3,2,win
4393,base,base2,2,3,lose
4393,base2,base,3,2,win
4394,base,base2,3,2,win
4394,base2,base,2,3,lose
4395,base,base2,3,2,win
4395,base2,base,3,2,win
4396,base,base2,3,2,win
4396,base2,base,3,2,win
4397,base,base2,2,3,lose
4397,base2,base,2,3,lose
4398,base,base2,2,3,lose
4398,base2,base,2,3,lose
4399,base,base2,2,3,lose
4399,base2,base,2,3,lose
4400,base,base2,2,3,lose
4400,base2,base,3,2,win
4401,base,base2,2,3,lose
4401,base2,base,3,2,win
4402,base,base2,2,3,lose
4402,base2,base,3,2,win
4403,base,base2,2,3,lose
4403,base2,base,2,3,lose
4404,base,base2,3,2,win
4404,base2,base,2,3,lose
4405,base,base2,2,3,lose
4405,base2,base,2,3,lose
4406,base,base2,3,2,win
4406,base2,base,3,2,win
4407,base,base2,3,2,win
4407,base2,base,2,3,lose
4408,base,base2,3,2,win
4408,base2,base,2,3,lose
4409,base,base2,3,2,win
4409,base2,base,3,2,win
4410,base,base2,2,3,lose
4410,base2,base,3,2,win
4411,base,base2,2,3,lose
4411,base2,base,3,2,win
4412,base,base2,2,3,lose
4412,base2,base,2,3,lose
4413,base,base2,3,2,win
4413,base2,base,2,3,lose
4414,base,base2,3,2,win
4414,base2,base,2,3,lose
4415,base,base2,2,3,lose
4415,base2,base,2,3,lose
4416,base,base2,3,2,win
4416,base2,base,3,2,win
4417,base,base2,2,3,lose
4417,base2,base,3,2,win
4418,base,base2,3,2,win
4418,base2,base,2,3,lose
4419,base,base2,2,3,lose
4419,base2,base,3,2,win
4420,base,base2,2,3,lose
4420,base2,base,3,2,win
4421,base,base2,2,3,lose
4421,base2,base,2,3,lose
4422,base,base2,2,3,lose
4422,base2,base,3,2,win
4423,base,base2,3,2,win
4423,base2,base,3,2,win
4424,base,base2,3,2,win
4424,base2,base,3,2,win
4425,base,base2,2,3,lose
4425,base2,base,3,2,win
4426,base,base2,3,2,win
4426,base2,base,2,3,lose
4427,base,base2,3,2,win
4427,base2,base,2,3,lose
4428,base,base2,2,3,lose
4428,base2,base,3,2,win
4429,base,base2,3,2,win
4429,base2,base,3,2,win
4430,base,base2,3,2,win
4430,base2,base,2,3,lose
4431,base,base2,3,2,win
4431,base2,base,2,3,lose
4432,base,base2,3,2,win
4432,base2,base,2,3,lose
4433,base,base2,2,3,lose
4433,base2,base,2,3,lose
4434,base,base2,2,3,lose
4434,base2,base,3,2,win
4435,base,base2,2,3,lose
4435,base2,base,2,3,lose
4436,base,base2,2,3,lose
4436,base2,base,1,4,lose
4437,base,base2,2,3,lose
4437,base2,base,3,2,win
4438,base,base2,2,3,lose
4438,base2,base,3,2,win
4439,base,base2,2,3,lose
4439,base2,base,2,3,lose
4440,base,base2,3,2,win
4440,base2,base,3,2,win
4441,base,base2,2,3,lose
4441,base2,base,2,3,lose
4442,base,base2,2,3,lose
4442,base2,base,2,3,lose
4443,base,base2,3,2,win
4443,base2,base,3,2,win
4444,base,base2,2,3,lose
4444,base2,base,4,1,win
4445,base,base2,2,3,lose
4445,base2,base,3,2,win
4446,base,base2,2,3,lose
4446,base2,base,3,2,win
4447,base,base2,3,2,win
4447,base2,base,2,3,lose
4448,base,base2,3,2,win
4448,base2,base,2,3,lose
4449,base,base2,2,3,lose
4449,base2,base,3,2,win
4450,base,base2,2,3,lose
4450,base2,base,2,3,lose
4451,base,base2,2,3,lose
4451,base2,base,2,3,lose
4452,base,base2,2,3,lose
4452,base2,base,3,2,win
4453,base,base2,2,3,lose
4453,base2,base,3,2,win
4454,base,base2,3,2,win
4454,base2,base,2,3,lose
4455,base,base2,2,3,lose
4455,base2,base,3,2,win
4456,base,base2,3,2,win
4456,base2,base,2,3,lose
4457,base,base2,2,3,lose
4457,base2,base,2,3,lose
4458,base,base2,2,3,lose
4458,base2,base,2,3,lose
4459,base,base2,2,3,lose
4459,base2,base,3,2,win
4460,base,base2,3,2,win
4460,base2,base,2,3,lose
4461,base,base2,3,2,win
4461,base2,base,2,3,lose
4462,base,base2,3,2,win
4462,base2,base,3,2,win
4463,base,base2,3,2,win
4463,base2,base,3,2,win
4464,base,base2,2,3,lose
4464,base2,base,3,2,win
4465,base,base2,2,3,lose
4465,base2,base,2,3,lose
4466,base,base2,3,2,win
4466,base2,base,3,2,win
4467,base,base2,3,2,win
4467,base2,base,2,3,lose
4468,base,base2,2,3,lose
4468,base2,base,2,3,lose
4469,base,base2,3,2,win
4469,base2,base,2,3,lose
4470,base,base2,3,2,win
4470,base2,base,3,2,win
4471,base,base2,3,2,win
4471,base2,base,3,2,win
4472,base,base2,2,3,lose
4472,base2,base,2,3,lose
4473,base,base2,2,3,lose
4473,base2,base,3,2,win
4474,base,base2,2,3,lose
4474,base2,base,3,2,win
4475,base,base2,2,3,lose
4475,base2,base,3,2,win
4476,base,base2,2,3,lose
4476,base2,base,2,3,lose
4477,base,base2,2,3,lose
4477,base2,base,3,2,win
4478,base,base2,3,2,win
4478,base2,base,3,2,win
4479,base,base2,2,3,lose
4479,base2,base,3,2,win
4480,base,base2,3,2,win
4480,base2,base,3,2,win
4481,base,base2,2,3,lose
4481,base2,base,3,2,win
4482,base,base2,2,3,lose
4482,base2,base,3,2,win
4483,base,base2,3,2,win
4483,base2,base,2,3,lose
4484,base,base2,3,2,win
4484,base2,base,2,3,lose
4485,base,base2,3,2,win
4485,base2,base,2,3,lose
4486,base,base2,3,2,win
4486,base2,base,3,2,win
4487,base,base2,2,3,lose
4487,base2,base,3,2,win
4488,base,base2,2,3,lose
4488,base2,base,3,2,win
4489,base,base2,3,2,win
4489,base2,base,2,3,lose
4490,base,base2,3,2,win
4490,base2,base,3,2,win
4491,base,base2,2,3,lose
4491,base2,base,2,3,lose
4492,base,base2,2,3,lose
4492,base2,base,2,3,lose
4493,base,base2,3,2,win
4493,base2,base,3,2,win
4494,base,base2,3,2,win
4494,base2,base,3,2,win
4495,base,base2,2,3,lose
4495,base2,base,3,2,win
4496,base,base2,2,3,lose
4496,base2,base,3,2,win
4497,base,base2,2,3,lose
4497,base2,base,2,3,lose
4498,base,base2,3,2,win
4498,base2,base,2,3,lose
4499,base,base2,2,3,lose
4499,base2,base,3,2,win
4500,base,base2,2,3,lose
4500,base2,base,3,2,win
4501,base,base2,2,3,lose
4501,base2,base,2,3,lose
4502,base,base2,3,2,win
4502,base2,base,3,2,win
4503,base,base2,2,3,lose
4503,base2,base,2,3,lose
4504,base,base2,3,2,win
4504,base2,base,2,3,lose
4505,base,base2,3,2,win
4505,base2,base,3,2,win
4506,base,base2,2,3,lose
4506,base2,base,2,3,lose
4507,base,base2,2,3,lose
4507,base2,base,2,3,lose
4508,base,base2,3,2,win
4508,base2,base,3,2,win
4509,base,base2,3,2,win
4509,base2,base,2,3,lose
4510,base,base2,2,3,lose
4510,base2,base,2,3,lose
4511,base,base2,3,2,win
4511,base2,base,2,3,lose
4512,base,base2,3,2,win
4512,base2,base,3,2,win
4513,base,base2,2,3,lose
4513,base2,base,2,3,lose
4514,base,base2,3,2,win
4514,base2,base,2,3,lose
4515,base,base2,2,3,lose
4515,base2,base,2,3,lose
4516,base,base2,2,3,lose
4516,base2,base,2,3,lose
4517,base,base2,3,2,win
4517,base2,base,2,3,lose
4518,base,base2,3,2,win
4518,base2,base,3,2,win
4519,base,base2,3,2,win
4519,base2,base,3,2,win
4520,base,base2,3,2,win
4520,base2,base,2,3,lose
4521,base,base2,3,2,win
4521,base2,base,3,2,win
4522,base,base2,3,2,win
4522,base2,base,3,2,win
4523,base,base2,2,3,lose
4523,base2,base,2,3,lose
4524,base,base2,3,2,win
4524,base2,base,2,3,lose
4525,base,base2,2,3,lose
4525,base2,base,2,3,lose
4526,base,base2,3,2,win
4526,base2,base,3,2,win
4527,base,base2,3,2,win
4527,base2,base,2,3,lose
4528,base,base2,3,2,win
4528,base2,base,3,2,win
4529,base,base2,2,3,lose
4529,base2,base,2,3,lose
4530,base,base2,3,2,win
4530,base2,base,3,2,win
4531,base,base2,2,3,lose
4531,base2,base,2,3,lose
4532,base,base2,2,3,lose
4532,base2,base,3,2,win
4533,base,base2,2,3,lose
4533,base2,base,3,2,win
4534,base,base2,3,2,win
4534,base2,base,2,3,lose
4535,base,base2,2,3,lose
4535,base2,base,3,2,win
4536,base,base2,2,3,lose
4536,base2,base,3,2,win
4537,base,base2,2,3,lose
4537,base2,base,3,2,win
4538,base,base2,2,3,lose
4538,base2,base,3,2,win
4539,base,base2,2,3,lose
4539,base2,base,2,3,lose
4540,base,base2,2,3,lose
4540,base2,base,2,3,lose
4541,base,base2,2,3,lose
4541,base2,base,3,2,win
4542,base,base2,2,3,lose
4542,base2,base,2,3,lose
4543,base,base2,3,2,win
4543,base2,base,3,2,win
4544,base,base2,2,3,lose
4544,base2,base,2,3,lose
4545,base,base2,3,2,win
4545,base2,base,3,2,win
4546,base,base2,3,2,win
4546,base2,base,2,3,lose
4547,base,base2,3,2,win
4547,base2,base,3,2,win
4548,base,base2,2,3,lose
4548,base2,base,2,3,lose
4549,base,base2,2,3,lose
4549,base2,base,2,3,lose
4550,base,base2,2,3,lose
4550,base2,base,2,3,lose
4551,base,base2,3,2,win
4551,base2,base,3,2,win
4552,base,base2,2,3,lose
4552,base2,base,2,3,lose
4553,base,base2,3,2,win
4553,base2,base,2,3,lose
4554,base,base2,3,2,win
4554,base2,base,2,3,lose
4555,base,base2,2,3,lose
4555,base2,base,2,3,lose
4556,base,base2,3,2,win
4556,base2,base,3,2,win
4557,base,base2,2,3,lose
4557,base2,base,3,2,win
4558,base,base2,2,3,lose
4558,base2,base,2,3,lose
4559,base,base2,2,3,lose
4559,base2,base,2,3,lose
4560,base,base2,3,2,win
4560,base2,base,3,2,win
4561,base,base2,2,3,lose
4561,base2,base,3,2,win
4562,base,base2,2,3,lose
4562,base2,base,2,3,lose
4563,base,base2,2,3,lose
4563,base2,base,2,3,lose
4564,base,base2,3,2,win
4564,base2,base,2,3,lose
4565,base,base2,2,3,lose
4565,base2,base,3,2,win
4566,base,base2,2,3,lose
4566,base2,base,2,3,lose
4567,base,base2,2,3,lose
4567,base2,base,2,3,lose
4568,base,base2,2,3,lose
4568,base2,base,2,3,lose
4569,base,base2,2,3,lose
4569,base2,base,3,2,win
4570,base,base2,3,2,win
4570,base2,base,2,3,lose
4571,base,base2,3,2,win
4571,base2,base,3,2,win
4572,base,base2,3,2,win
4572,base2,base,2,3,lose
4573,base,base2,3,2,win
4573,base2,base,2,3,lose
4574,base,base2,2,3,lose
4574,base2,base,3,2,win
4575,base,base2,2,3,lose
4575,base2,base,2,3,lose
4576,base,base2,2,3,lose
4576,base2,base,3,2,win
4577,base,base2,2,3,lose
4577,base2,base,3,2,win
4578,base,base2,2,3,lose
4578,base2,base,3,2,win
4579,base,base2,2,3,lose
4579,base2,base,2,3,lose
4580,base,base2,3,2,win
4580,base2,base,3,2,win
4581,base,base2,3,2,win
4581,base2,base,2,3,lose
4582,base,base2,3,2,win
4582,base2,base,2,3,lose
4583,base,base2,2,3,lose
4583,base2,base,2,3,lose
4584,base,base2,3,2,win
4584,base2,base,2,3,lose
4585,base,base2,3,2,win
4585,base2,base,3,2,win
4586,base,base2,2,3,lose
4586,base2,base,3,2,win
4587,base,base2,2,3,lose
4587,base2,base,3,2,win
4588,base,base2,2,3,lose
4588,base2,base,3,2,win
4589,base,base2,2,3,lose
4589,base2,base,3,2,win
4590,base,base2,2,3,lose
4590,base2,base,3,2,win
4591,base,base2,3,2,win
4591,base2,base,2,3,lose
4592,base,base2,3,2,win
4592,base2,base,3,2,win
4593,base,base2,3,2,win
4593,base2,base,2,3,lose
4594,base,base2,3,2,win
4594,base2,base,3,2,win
4595,base,base2,2,3,lose
4595,base2,base,2,3,lose
4596,base,base2,2,3,lose
4596,base2,base,2,3,lose
4597,base,base2,3,2,win
4597,base2,base,2,3,lose
4598,base,base2,3,2,win
4598,base2,base,2,3,lose
4599,base,base2,2,3,lose
4599,base2,base,3,2,win
4600,base,base2,2,3,lose
4600,base2,base,3,2,win
4601,base,base2,2,3,lose
4601,base2,base,2,3,lose
4602,base,base2,2,3,lose
4602,base2,base,3,2,win
4603,base,base2,3,2,win
4603,base2,base,3,2,win
4604,base,base2,2,3,lose
4604,base2,base,3,2,win
4605,base,base2,2,3,lose
4605,base2,base,3,2,win
4606,base,base2,3,2,win
4606,base2,base,3,2,win
4607,base,base2,3,2,win
4607,base2,base,3,2,win
4608,base,base2,3,2,win
4608,base2,base,2,3,lose
4609,base,base2,3,2,win
4609,base2,base,3,2,win
4610,base,base2,3,2,win
4610,base2,base,3,2,win
4611,base,base2,3,2,win
4611,base2,base,2,3,lose
4612,base,base2,3,2,win
4612,base2,base,3,2,win
4613,base,base2,2,3,lose
4613,base2,base,2,3,lose
4614,base,base2,3,2,win
4614,base2,base,2,3,lose
4615,base,base2,3,2,win
4615,base2,base,3,2,win
4616,base,base2,2,3,lose
4616,base2,base,3,2,win
4617,base,base2,3,2,win
4617,base2,base,3,2,win
4618,base,base2,2,3,lose
4618,base2,base,3,2,win
4619,base,base2,2,3,lose
4619,base2,base,3,2,win
4620,base,base2,2,3,lose
4620,base2,base,2,3,lose
4621,base,base2,2,3,lose
4621,base2,base,2,3,lose
4622,base,base2,2,3,lose
4622,base2,base,2,3,lose
4623,base,base2,3,2,win
4623,base2,base,2,3,lose
4624,base,base2,2,3,lose
4624,base2,base,3,2,win
4625,base,base2,2,3,lose
4625,base2,base,2,3,lose
4626,base,base2,3,2,win
4626,base2,base,3,2,win
4627,base,base2,2,3,lose
4627,base2,base,2,3,lose
4628,base,base2,3,2,win
4628,base2,base,2,3,lose
4629,base,base2,3,2,win
4629,base2,base,2,3,lose
4630,base,base2,3,2,win
4630,base2,base,2,3,lose
4631,base,base2,3,2,win
4631,base2,base,2,3,lose
4632,base,base2,2,3,lose
4632,base2,base,2,3,lose
4633,base,base2,3,2,win
4633,base2,base,2,3,lose
4634,base,base2,2,3,lose
4634,base2,base,2,3,lose
4635,base,base2,2,3,lose
4635,base2,base,2,3,lose
4636,base,base2,2,3,lose
4636,base2,base,3,2,win
4637,base,base2,3,2,win
4637,base2,base,2,3,lose
4638,base,base2,3,2,win
4638,base2,base,3,2,win
4639,base,base2,2,3,lose
4639,base2,base,2,3,lose
4640,base,base2,3,2,win
4640,base2,base,2,3,lose
4641,base,base2,2,3,lose
4641,base2,base,2,3,lose
4642,base,base2,3,2,win
4642,base2,base,2,3,lose
4643,base,base2,2,3,lose
4643,base2,base,2,3,lose
4644,base,base2,2,3,lose
4644,base2,base,3,2,win
4645,base,base2,3,2,win
4645,base2,base,3,2,win
4646,base,base2,3,2,win
4646,base2,base,3,2,win
4647,base,base2,3,2,win
4647,base2,base,2,3,lose
4648,base,base2,2,3,lose
4648,base2,base,3,2,win
4649,base,base2,2,3,lose
4649,base2,base,2,3,lose
4650,base,base2,3,2,win
4650,base2,base,2,3,lose
4651,base,base2,2,3,lose
4651,base2,base,3,2,win
4652,base,base2,2,3,lose
4652,base2,base,3,2,win
4653,base,base2,3,2,win
4653,base2,base,3,2,win
4654,base,base2,3,2,win
4654,base2,base,3,2,win
4655,base,base2,3,2,win
4655,base2,base,2,3,lose
4656,base,base2,3,2,win
4656,base2,base,3,2,win
4657,base,base2,2,3,lose
4657,base2,base,3,2,win
4658,base,base2,2,3,lose
4658,base2,base,3,2,win
4659,base,base2,2,3,lose
4659,base2,base,3,2,win
4660,base,base2,2,3,lose
4660,base2,base,2,3,lose
4661,base,base2,3,2,win
4661,base2,base,3,2,win
4662,base,base2,2,3,lose
4662,base2,base,2,3,lose
4663,base,base2,2,3,lose
4663,base2,base,3,2,win
4664,base,base2,3,2,win
4664,base2,base,3,2,win
4665,base,base2,2,3,lose
4665,base2,base,3,2,win
4666,base,base2,3,2,win
4666,base2,base,2,3,lose
4667,base,base2,3,2,win
4667,base2,base,3,2,win
4668,base,base2,2,3,lose
4668,base2,base,3,2,win
4669,base,base2,2,3,lose
4669,base2,base,3,2,win
4670,base,base2,3,2,win
4670,base2,base,3,2,win
4671,base,base2,3,2,win
4671,base2,base,2,3,lose
4672,base,base2,2,3,lose
4672,base2,base,3,2,win
4673,base,base2,3,2,win
4673,base2,base,3,2,win
4674,base,base2,2,3,lose
4674,base2,base,2,3,lose
4675,base,base2,3,2,win
4675,base2,base,3,2,win
4676,base,base2,2,3,lose
4676,base2,base,2,3,lose
4677,base,base2,3,2,win
4677,base2,base,3,2,win
4678,base,base2,2,3,lose
4678,base2,base,2,3,lose
4679,base,base2,3,2,win
4679,base2,base,3,2,win
4680,base,base2,2,3,lose
4680,base2,base,2,3,lose
4681,base,base2,2,3,lose
4681,base2,base,2,3,lose
4682,base,base2,2,3,lose
4682,base2,base,2,3,lose
4683,base,base2,3,2,win
4683,base2,base,2,3,lose
4684,base,base2,3,2,win
4684,base2,base,3,2,win
4685,base,base2,2,3,lose
4685,base2,base,3,2,win
4686,base,base2,2,3,lose
4686,base2,base,2,3,lose
4687,base,base2,3,2,win
4687,base2,base,2,3,lose
4688,base,base2,2,3,lose
4688,base2,base,2,3,lose
4689,base,base2,2,3,lose
4689,base2,base,2,3,lose
4690,base,base2,3,2,win
4690,base2,base,3,2,win
4691,base,base2,2,3,lose
4691,base2,base,3,2,win
4692,base,base2,2,3,lose
4692,base2,base,2,3,lose
4693,base,base2,3,2,win
4693,base2,base,3,2,win
4694,base,base2,2,3,lose
4694,base2,base,2,3,lose
4695,base,base2,2,3,lose
4695,base2,base,2,3,lose
4696,base,base2,2,3,lose
4696,base2,base,2,3,lose
4697,base,base2,2,3,lose
4697,base2,base,2,3,lose
4698,base,base2,2,3,lose
4698,base2,base,3,2,win
4699,base,base2,2,3,lose
4699,base2,base,2,3,lose
4700,base,base2,2,3,lose
4700,base2,base,2,3,lose
4701,base,base2,2,3,lose
4701,base2,base,3,2,win
4702,base,base2,2,3,lose
4702,base2,base,3,2,win
4703,base,base2,2,3,lose
4703,base2,base,3,2,win
4704,base,base2,2,3,lose
4704,base2,base,2,3,lose
4705,base,base2,3,2,win
4705,base2,base,2,3,lose
4706,base,base2,3,2,win
4706,base2,base,2,3,lose
4707,base,base2,3,2,win
4707,base2,base,2,3,lose
4708,base,base2,2,3,lose
4708,base2,base,3,2,win
4709,base,base2,3,2,win
4709,base2,base,3,2,win
4710,base,base2,2,3,lose
4710,base2,base,2,3,lose
4711,base,base2,3,2,win
4711,base2,base,3,2,win
4712,base,base2,2,3,lose
4712,base2,base,2,3,lose
4713,base,base2,2,3,lose
4713,base2,base,3,2,win
4714,base,base2,2,3,lose
4714,base2,base,3,2,win
4715,base,base2,2,3,lose
4715,base2,base,3,2,win
4716,base,base2,3,2,win
4716,base2,base,2,3,lose
4717,base,base2,2,3,lose
4717,base2,base,2,3,lose
4718,base,base2,2,3,lose
4718,base2,base,3,2,win
4719,base,base2,2,3,lose
4719,base2,base,2,3,lose
4720,base,base2,2,3,lose
4720,base2,base,3,2,win
4721,base,base2,2,3,lose
4721,base2,base,3,2,win
4722,base,base2,2,3,lose
4722,base2,base,3,2,win
4723,base,base2,2,3,lose
4723,base2,base,2,3,lose
4724,base,base2,3,2,win
4724,base2,base,3,2,win
4725,base,base2,2,3,lose
4725,base2,base,2,3,lose
4726,base,base2,2,3,lose
4726,base2,base,3,2,win
4727,base,base2,3,2,win
4727,base2,base,3,2,win
4728,base,base2,2,3,lose
4728,base2,base,3,2,win
4729,base,base2,3,2,win
4729,base2,base,3,2,win
4730,base,base2,2,3,lose
4730,base2,base,2,3,lose
4731,base,base2,2,3,lose
4731,base2,base,3,2,win
4732,base,base2,2,3,lose
4732,base2,base,3,2,win
4733,base,base2,2,3,lose
4733,base2,base,2,3,lose
4734,base,base2,2,3,lose
4734,base2,base,2,3,lose
4735,base,base2,3,2,win
4735,base2,base,2,3,lose
4736,base,base2,3,2,win
4736,base2,base,2,3,lose
4737,base,base2,2,3,lose
4737,base2,base,3,2,win
4738,base,base2,2,3,lose
4738,base2,base,2,3,lose
4739,base,base2,3,2,win
4739,base2,base,3,2,win
4740,base,base2,3,2,win
4740,base2,base,3,2,win
4741,base,base2,2,3,lose
4741,base2,base,2,3,lose
4742,base,base2,3,2,win
4742,base2,base,2,3,lose
4743,base,base2,3,2,win
4743,base2,base,2,3,lose
4744,base,base2,2,3,lose
4744,base2,base,3,2,win
4745,base,base2,3,2,win
4745,base2,base,2,3,lose
4746,base,base2,3,2,win
4746,base2,base,2,3,lose
4747,base,base2,2,3,lose
4747,base2,base,2,3,lose
4748,base,base2,2,3,lose
4748,base2,base,3,2,win
4749,base,base2,2,3,lose
4749,base2,base,3,2,win
4750,base,base2,2,3,lose
4750,base2,base,2,3,lose
4751,base,base2,3,2,win
4751,base2,base,2,3,lose
4752,base,base2,2,3,lose
4752,base2,base,2,3,lose
4753,base,base2,3,2,win
4753,base2,base,2,3,lose
4754,base,base2,2,3,lose
4754,base2,base,3,2,win
4755,base,base2,3,2,win
4755,base2,base,2,3,lose
4756,base,base2,2,3,lose
4756,base2,base,2,3,lose
